PXD,SampleGroup,RegulatorBaseAccession,GeneSymbol,WholeProteomeRelativePercentile,DetectedSampleCount,QuantSampleCount,DetectedSampleFraction,MedianLog2SignalDetected,Measurement,SourceFile
PXD053474,HCT116,P41227,NAA10,57.1571321508868,1,1,1,2.37625601612132,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,P42568,MLLT3,0,0,1,0,,"",""
PXD053474,HCT116,P49588,AARS1,89.7826630027479,1,1,1,2.94928284165894,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,P51532,SMARCA4,60.0299775168624,1,1,1,2.41571671098902,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,P56524,HDAC4,0,0,1,0,,"",""
PXD053474,HCT116,Q09472,EP300,0,0,1,0,,"",""
PXD053474,HCT116,Q13547,HDAC1,42.5680739445416,1,1,1,2.1729550140873,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q56NI9,ESCO2,0,0,1,0,,"",""
PXD053474,HCT116,Q5JTZ9,AARS2,19.1356482638021,1,1,1,1.84285868684643,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q5SQI0,ATAT1,3.19760179865101,1,1,1,1.28206431140378,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q8IXJ6,SIRT2,0,0,1,0,,"",""
PXD053474,HCT116,Q8N6T7,SIRT6,6.64501623782163,1,1,1,1.50837176696959,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q8WUI4,HDAC7,0,0,1,0,,"",""
PXD053474,HCT116,Q8WYB5,KAT6B,0,0,1,0,,"",""
PXD053474,HCT116,Q92769,HDAC2,21.2340744441669,1,1,1,1.87859697040786,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q92785,DPF2,46.9897576817387,1,1,1,2.23795487420944,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q92793,CREBBP,0,0,1,0,,"",""
PXD053474,HCT116,Q92794,KAT6A,0,0,1,0,,"",""
PXD053474,HCT116,Q92830,KAT2A,0,0,1,0,,"",""
PXD053474,HCT116,Q92831,KAT2B,0,0,1,0,,"",""
PXD053474,HCT116,Q92993,KAT5,0,0,1,0,,"",""
PXD053474,HCT116,Q969S8,HDAC10,0,0,1,0,,"",""
PXD053474,HCT116,Q96DB2,HDAC11,0,0,1,0,,"",""
PXD053474,HCT116,Q96EB6,SIRT1,22.2083437421934,1,1,1,1.89031617465466,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q99497,PARK7,97.1271546340245,1,1,1,3.25110281248246,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9BWD1,ACAT2,61.7037222083437,1,1,1,2.44116753454694,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9BY41,HDAC8,0,0,1,0,,"",""
PXD053474,HCT116,Q9H7Z6,KAT8,15.0637022233325,1,1,1,1.7678337415889,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9H8E8,CSRP2BP,0,0,1,0,,"",""
PXD053474,HCT116,Q9H8M2,BRD9,0,0,1,0,,"",""
PXD053474,HCT116,Q9H9T3,ELP3,41.1441418935798,1,1,1,2.15074970715721,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9NRC8,SIRT7,0,0,1,0,,"",""
PXD053474,HCT116,Q9NTG7,SIRT3,12.6655008743442,1,1,1,1.71597272727568,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9NXA8,SIRT5,6.74494129402948,1,1,1,1.51314730058706,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9UBN7,HDAC6,0,0,1,0,,"",""
PXD053474,HCT116,Q9UKN8,GTF3C4,31.8261304021984,1,1,1,2.03638996743793,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9UKV0,HDAC9,0,0,1,0,,"",""
PXD053474,HCT116,Q9ULM3,YEATS2,0,0,1,0,,"",""
PXD053474,HCT116,Q9UPN9,TRIM33,40.7944041968524,1,1,1,2.14501548623678,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD053474,HCT116,Q9UQL6,HDAC5,0,0,1,0,,"",""
PXD053474,HCT116,Q9Y232,CDYL,0,0,1,0,,"",""
PXD053474,HCT116,Q9Y6E7,SIRT4,0,0,1,0,,"",""
PXD054919,A549,O14929,HAT1,22.5806451612903,1,1,1,1.98774449529568,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,O15379,HDAC3,0,0,1,0,,"",""
PXD054919,A549,O60885,BRD4,12.9032258064516,1,1,1,1.81321718011915,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,O75607,NPM3,47.9802383028189,1,1,1,2.30135899620221,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,O95251,KAT7,0,0,1,0,,"",""
PXD054919,A549,P05783,KRT18,100,1,1,1,3.84615689195757,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,P41227,NAA10,8.83464109270561,1,1,1,1.69447955541493,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,P42568,MLLT3,0,0,1,0,,"",""
PXD054919,A549,P49588,AARS1,87.5617553036908,1,1,1,2.92606557680733,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,P51532,SMARCA4,0,0,1,0,,"",""
PXD054919,A549,P56524,HDAC4,0,0,1,0,,"",""
PXD054919,A549,Q09472,EP300,0,0,1,0,,"",""
PXD054919,A549,Q13547,HDAC1,0,0,1,0,,"",""
PXD054919,A549,Q56NI9,ESCO2,0,0,1,0,,"",""
PXD054919,A549,Q5JTZ9,AARS2,2.7317640220866,1,1,1,1.35673927564419,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q5SQI0,ATAT1,0,0,1,0,,"",""
PXD054919,A549,Q8IXJ6,SIRT2,0,0,1,0,,"",""
PXD054919,A549,Q8N6T7,SIRT6,0,0,1,0,,"",""
PXD054919,A549,Q8WUI4,HDAC7,0,0,1,0,,"",""
PXD054919,A549,Q8WYB5,KAT6B,0,0,1,0,,"",""
PXD054919,A549,Q92769,HDAC2,15.6640511479221,1,1,1,1.87183860157553,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q92785,DPF2,8.57308921825051,1,1,1,1.68665509109219,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q92793,CREBBP,0,0,1,0,,"",""
PXD054919,A549,Q92794,KAT6A,0,0,1,0,,"",""
PXD054919,A549,Q92830,KAT2A,0,0,1,0,,"",""
PXD054919,A549,Q92831,KAT2B,0,0,1,0,,"",""
PXD054919,A549,Q92993,KAT5,0,0,1,0,,"",""
PXD054919,A549,Q969S8,HDAC10,0,0,1,0,,"",""
PXD054919,A549,Q96DB2,HDAC11,0,0,1,0,,"",""
PXD054919,A549,Q96EB6,SIRT1,16.5940133682069,1,1,1,1.89119172762927,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q99497,PARK7,95.6117407730311,1,1,1,3.18043798302871,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9BWD1,ACAT2,52.8044173205463,1,1,1,2.35808790013176,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9BY41,HDAC8,0,0,1,0,,"",""
PXD054919,A549,Q9H7Z6,KAT8,0,0,1,0,,"",""
PXD054919,A549,Q9H8E8,CSRP2BP,0,0,1,0,,"",""
PXD054919,A549,Q9H8M2,BRD9,0,0,1,0,,"",""
PXD054919,A549,Q9H9T3,ELP3,31.2118570183086,1,1,1,2.10906525035249,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9NRC8,SIRT7,0,0,1,0,,"",""
PXD054919,A549,Q9NTG7,SIRT3,9.41586748038361,1,1,1,1.71080854694849,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9NXA8,SIRT5,1.7727404824179,1,1,1,1.25264526687977,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9UBN7,HDAC6,0,0,1,0,,"",""
PXD054919,A549,Q9UKN8,GTF3C4,17.9308340598663,1,1,1,1.91755456548423,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9UKV0,HDAC9,0,0,1,0,,"",""
PXD054919,A549,Q9ULM3,YEATS2,0,0,1,0,,"",""
PXD054919,A549,Q9UPN9,TRIM33,24.8183667538506,1,1,1,2.02596198784338,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD054919,A549,Q9UQL6,HDAC5,0,0,1,0,,"",""
PXD054919,A549,Q9Y232,CDYL,0,0,1,0,,"",""
PXD054919,A549,Q9Y6E7,SIRT4,0,0,1,0,,"",""
PXD058534,pretreated HK-2,O14929,HAT1,48.823016564952,3,3,1,4.00802281125114,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,O15379,HDAC3,36.1843563040106,3,3,1,3.98488603474205,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,O60885,BRD4,67.0729005096388,3,3,1,4.09290789964188,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,O75607,NPM3,44.0565431569929,3,3,1,3.99415501157148,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,O95251,KAT7,42.9856500321268,3,3,1,3.99077061012375,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,P05783,KRT18,69.9721567787535,3,3,1,4.09627252224812,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,P41227,NAA10,81.5378025273078,3,3,1,4.16382007935414,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,P42568,MLLT3,0,0,3,0,,"",""
PXD058534,pretreated HK-2,P49588,AARS1,89.0148212728858,3,3,1,4.23095941742189,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,P51532,SMARCA4,57.5448703744737,3,3,1,4.04846735325637,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,P56524,HDAC4,27.8307112785287,2,3,0.666666666666667,3.95688017214857,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q09472,EP300,35.5417682251274,3,3,1,3.97113604345677,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q13547,HDAC1,88.9912186763761,3,3,1,4.23003362665896,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q56NI9,ESCO2,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q5JTZ9,AARS2,53.6228672723244,3,3,1,4.03902115525302,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q5SQI0,ATAT1,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q8IXJ6,SIRT2,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q8N6T7,SIRT6,28.7391978728119,3,3,1,3.95601320358404,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q8WUI4,HDAC7,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q8WYB5,KAT6B,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q92769,HDAC2,34.7662308885442,3,3,1,3.9807053551015,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q92785,DPF2,56.386224934612,3,3,1,4.03625011897868,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q92793,CREBBP,51.2519388433415,3,3,1,4.03085706913852,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q92794,KAT6A,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q92830,KAT2A,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q92831,KAT2B,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q92993,KAT5,27.800385521525,3,3,1,3.93421543567235,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q969S8,HDAC10,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q96DB2,HDAC11,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q96EB6,SIRT1,22.3190932868352,3,3,1,3.91378545685109,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q99497,PARK7,94.9651264167393,3,3,1,4.31925286478278,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9BWD1,ACAT2,88.5571054925894,3,3,1,4.2275618150799,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9BY41,HDAC8,4.1879016175493,3,3,1,3.75601189901379,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9H7Z6,KAT8,36.0890983079889,3,3,1,3.96726096473214,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9H8E8,CSRP2BP,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q9H8M2,BRD9,0,1,3,0.333333333333333,4.04646056543354,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9H9T3,ELP3,56.7250166186572,3,3,1,4.05069008179029,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9NRC8,SIRT7,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q9NTG7,SIRT3,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q9NXA8,SIRT5,35.0043591979076,3,3,1,3.96369198129555,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9UBN7,HDAC6,6.47019720806559,3,3,1,3.80445365821247,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9UKN8,GTF3C4,59.5416577425573,3,3,1,4.04990227288923,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9UKV0,HDAC9,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q9ULM3,YEATS2,18.3740191804708,3,3,1,3.89441533250685,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9UPN9,TRIM33,33.2619404583423,3,3,1,3.96800472152885,ordinary Spectronaut PG.Log2Quantity; untreated HK-2 reference,data/PXD072220/search_results/HK-2_Spectronaut-report_PG_Quantity.txt
PXD058534,pretreated HK-2,Q9UQL6,HDAC5,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q9Y232,CDYL,0,0,3,0,,"",""
PXD058534,pretreated HK-2,Q9Y6E7,SIRT4,0,0,3,0,,"",""
PXD060185,MCF10A,O14929,HAT1,0,7,20,0.35,19.7858531256646,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,O15379,HDAC3,0,3,20,0.15,18.357418841954,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,O60885,BRD4,0,8,20,0.4,19.6384687796213,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,O75607,NPM3,0,6,20,0.3,21.0386831889288,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,O95251,KAT7,0,2,20,0.1,18.794303571912,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,P05783,KRT18,91.8623768581618,20,20,1,24.3339887299532,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,P41227,NAA10,8.35462442514052,10,20,0.5,20.7988432673053,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,P42568,MLLT3,0,0,20,0,,"",""
PXD060185,MCF10A,P49588,AARS1,51.3133298272987,14,20,0.7,21.545302568685,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,P51532,SMARCA4,0,1,20,0.05,18.4725123632228,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,P56524,HDAC4,0,0,20,0,,"",""
PXD060185,MCF10A,Q09472,EP300,0,0,20,0,,"",""
PXD060185,MCF10A,Q13547,HDAC1,0,0,20,0,,"",""
PXD060185,MCF10A,Q56NI9,ESCO2,0,0,20,0,,"",""
PXD060185,MCF10A,Q5JTZ9,AARS2,0,6,20,0.3,18.3015184166435,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q5SQI0,ATAT1,0,0,20,0,,"",""
PXD060185,MCF10A,Q8IXJ6,SIRT2,0,0,20,0,,"",""
PXD060185,MCF10A,Q8N6T7,SIRT6,0,0,20,0,,"",""
PXD060185,MCF10A,Q8WUI4,HDAC7,0,0,20,0,,"",""
PXD060185,MCF10A,Q8WYB5,KAT6B,0,0,20,0,,"",""
PXD060185,MCF10A,Q92769,HDAC2,22.2586367448352,11,20,0.55,21.4492579857838,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q92785,DPF2,0,4,20,0.2,18.6431567155694,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q92793,CREBBP,0,0,20,0,,"",""
PXD060185,MCF10A,Q92794,KAT6A,0,0,20,0,,"",""
PXD060185,MCF10A,Q92830,KAT2A,0,0,20,0,,"",""
PXD060185,MCF10A,Q92831,KAT2B,0,0,20,0,,"",""
PXD060185,MCF10A,Q92993,KAT5,0,0,20,0,,"",""
PXD060185,MCF10A,Q969S8,HDAC10,0,0,20,0,,"",""
PXD060185,MCF10A,Q96DB2,HDAC11,0,0,20,0,,"",""
PXD060185,MCF10A,Q96EB6,SIRT1,0,2,20,0.1,17.7530391653676,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q99497,PARK7,0,0,20,0,,"",""
PXD060185,MCF10A,Q9BWD1,ACAT2,73.7960140018067,12,20,0.6,23.4393846948322,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q9BY41,HDAC8,0,0,20,0,,"",""
PXD060185,MCF10A,Q9H7Z6,KAT8,0,0,20,0,,"",""
PXD060185,MCF10A,Q9H8E8,CSRP2BP,0,0,20,0,,"",""
PXD060185,MCF10A,Q9H8M2,BRD9,0,0,20,0,,"",""
PXD060185,MCF10A,Q9H9T3,ELP3,0,1,20,0.05,19.8449861345386,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q9NRC8,SIRT7,0,0,20,0,,"",""
PXD060185,MCF10A,Q9NTG7,SIRT3,0,0,20,0,,"",""
PXD060185,MCF10A,Q9NXA8,SIRT5,0,2,20,0.1,20.5984960230058,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q9UBN7,HDAC6,0,0,20,0,,"",""
PXD060185,MCF10A,Q9UKN8,GTF3C4,0,6,20,0.3,18.8788604867832,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q9UKV0,HDAC9,0,0,20,0,,"",""
PXD060185,MCF10A,Q9ULM3,YEATS2,0,0,20,0,,"",""
PXD060185,MCF10A,Q9UPN9,TRIM33,0,0,20,0,,"",""
PXD060185,MCF10A,Q9UQL6,HDAC5,0,0,20,0,,"",""
PXD060185,MCF10A,Q9Y232,CDYL,0,4,20,0.2,18.3473295001812,ordinary MaxQuant evidence intensity; no PTM enrichment,data/PXD002400/search_results/msms.zip
PXD060185,MCF10A,Q9Y6E7,SIRT4,0,0,20,0,,"",""
PXD060185,MCF7,O14929,HAT1,0,0,1,0,,"",""
PXD060185,MCF7,O15379,HDAC3,0,0,1,0,,"",""
PXD060185,MCF7,O60885,BRD4,30.481110752341,1,1,1,2.15458230908091,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,O75607,NPM3,79.2379722311915,1,1,1,2.72928160381657,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,O95251,KAT7,12.8511462705844,1,1,1,1.8818171535197,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,P05783,KRT18,99.9677106877623,1,1,1,3.98300896100107,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,P41227,NAA10,27.6073619631902,1,1,1,2.12220526297479,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,P42568,MLLT3,0,0,1,0,,"",""
PXD060185,MCF7,P49588,AARS1,71.3270907329674,1,1,1,2.62037022800863,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,P51532,SMARCA4,60.4133031966419,1,1,1,2.47884835456137,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,P56524,HDAC4,0,0,1,0,,"",""
PXD060185,MCF7,Q09472,EP300,0,0,1,0,,"",""
PXD060185,MCF7,Q13547,HDAC1,45.2373264449467,1,1,1,2.32277746284088,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
PXD060185,MCF7,Q56NI9,ESCO2,0,0,1,0,,"",""
PXD060185,MCF7,Q5JTZ9,AARS2,43.6228608330643,1,1,1,2.30135689106602,ordinary proteome log2 protein abundance; rank-preserving,data/PXD030304/search_results/ProCan-DepMapSanger_protein_matrix_6692_averaged.txt
