Path,Part,Field
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14847;LASP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14849;STAR3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14865;ARI5B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14872;MTF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14894;CRYM_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14914;PTGR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14919;NC2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14938;NFIX_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14952;KI2S3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14956;GPNMB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14964;RB39A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14966;ZN638_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14974;IMB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14978;NOLC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14980;NUMA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14993;COJA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14994;NR1I3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14997;PSME4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14BN4;SLMAP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14C86;GAPD1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14CN2;CLCA4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14CN4;K2C72_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q14CX7;NAA25_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15003;CND2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15004;PAF15_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15005;SPCS2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15006;EMC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15007;FL2D_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15008;PSMD6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15014;MO4L2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15018;ABRX2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15019;SEPT2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15020;SART3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15021;CND1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15022;SUZ12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15024;EXOS7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15025;TNIP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15027;ACAP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15029;U5S1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15031;SYLM_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15036;SNX17_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15041;AR6P1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15042;RB3GP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15043;S39AE_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15046;SYK_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15047;SETB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15050;RRS1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15051;IQCB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15052;ARHG6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15053;K0040_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15054;DPOD3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15056;IF4H_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15057;ACAP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15058;KIF14_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15059;BRD3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15061;WDR43_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15063;POSTN_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15067;ACOX1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15070;OXA1L_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15072;OZF_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15075;EEA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15080;NCF4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15084;PDIA6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15102;PA1B3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15113;PCOC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15118;PDK1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15120;PDK3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15121;PEA15_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15124;PGM5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15125;EBP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15126;PMVK_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15147;PLCB4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15149;PLEC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15154;PCM1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15155;NOMO1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15165;PON2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15166;PON3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15172;2A5A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15181;IPYR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15185;TEBP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15208;STK38_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15223;NECT1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15233;NONO_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15257;PTPA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15262;PTPRK_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15269;PWP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15274;NADC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15276;RABE1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15286;RAB35_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15287;RNPS1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15291;RBBP5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15293;RCN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15306;IRF4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15311;RBP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15319;PO4F3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15326;ZMY11_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15334;L2GL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15345;LRC41_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15363;TMED2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15365;PCBP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15366;PCBP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15369;ELOC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15370;ELOB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15375;EPHA7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15382;RHEB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15386;UBE3C_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15388;TOM20_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15390;MTFR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15392;DHC24_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15393;SF3B3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15397;PUM3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15398;DLGP5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15404;RSU1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15417;CNN3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15418;KS6A1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15424;SAFB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15427;SF3B4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15428;SF3A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15434;RBMS2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15435;PP1R7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15436;SC23A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15437;SC23B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15459;SF3A1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15464;SHB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15475;SIX1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15477;SKIV2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15526;SURF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15527;SURF2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15528;MED22_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15532;SSXT_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15542;TAF5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15543;TAF13_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15545;TAF7_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15554;TERF2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15555;MARE2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15582;BGH3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15596;NCOA2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15599;NHRF2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15620;OR8B8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15628;TRADD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15629;TRAM1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15631;TSN_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15633;TRBP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15637;SF01_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15642;CIP4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15643;TRIPB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15645;PCH2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q15646;OASL_HUMAN
